ChIJz3AKuXmffDURw_20MmY94KA,동네카페 고커피,대한민국 서울특별시 동작구 서울특별시 동작구 상도4동 211-59,37.498377,126.944937
ChIJzS7j7-OffDURXotElAz5rfU,카페125,대한민국 서울특별시 동작구 노량진2동 장승배기로 151,37.5111027,126.9400306
ChIJL9Ik8rqffDURIPJjJMq278Q,헤븐리카페,대한민국 서울특별시 동작구 신대방동 395-65번지 지하 한국컴퓨터빌딩 1층 4호,37.4920496,126.9234976
ChIJqyWHiaWffDURrexZq2HEKfE,E카페,대한민국 신대방동 동작구 364 90번지 KR 서울특별시 KR 1층,37.4975927,126.9220022
ChIJVcVN95OhfDURbgz3_XRTf4Q,동작노을카페,대한민국 서울특별시 동작구 동작동 동작대로 335,37.5059167,126.9802732
ChIJedlDzuWifDURBaOCaa5hkL4,커피한약방,대한민국 서울특별시 중구 삼일대로12길 16-6,37.5665301,126.9885936
ChIJLdBQmOSifDURYxmR7y7hWzE,카페우디,대한민국 서울특별시 중구 충무로3가 24-7,37.5629085,126.991186
ChIJnaM1SRSjfDURI-hkJyc-FVk,피어커피 광희문,대한민국 서울특별시 중구 신당동 393-11,37.5627616,127.0102298
ChIJwQNTxuaifDURXAakDFO-Vfo,서울라이트,대한민국 263-4 3층 중구 서울특별시 KR,37.567676,126.990892
ChIJr4QVxgKjfDURzENEcGPZPrs,딸각발이,대한민국 서울특별시 중구 필동3가 10-10,37.5610173,126.9971858
ChIJNTjp6CGjfDURdCcfa9NgSaM,4F Cafe,대한민국 서울특별시 중구 을지로동 을지로35길,37.5678421,127.0013512
ChIJv5T6aOSifDUR0L7wfgW9uio,카페그레이스,대한민국 저동2가 20-1번지 1층 중구 서울특별시 KR,37.5648594,126.9905733
ChIJeaHWzeWifDURTirme9hBArQ,혜민당,대한민국 서울특별시 중구 삼일대로12길 16-6,37.5664545,126.9887078
ChIJ3butReSjfDURG7rRjFooggE,더피터커피,대한민국 서울특별시 중구 퇴계로 411,37.5659048,127.0172253
ChIJHUMdrBqjfDURLDAsBGg0DFs,로이터 커피 셸터,대한민국 서울특별시 중구 필동 필동로 53,37.5567387,126.9958454
